Y1,YY1,X401,X402,X403,X405
38664,3866,1,5,5,1
38665,3866,1,5,5,1
38671,3867,3,5,1,5
38672,3867,3,5,1,5
38673,3867,3,5,1,5
38674,3867,3,5,1,5
38675,3867,3,5,1,5
38681,3868,5,5,5,1
38682,3868,5,5,5,1
38683,3868,5,5,5,1
38684,3868,5,5,5,1
38685,3868,5,5,5,1
38691,3869,5,5,5,1
38692,3869,5,5,5,1
38693,3869,5,5,5,1
38694,3869,5,5,5,1
38695,3869,5,5,5,1
38701,3870,5,5,1,5
38702,3870,5,5,1,5
38703,3870,5,5,1,5
38704,3870,5,5,1,5
38705,3870,5,5,1,5
38711,3871,1,5,1,1
38712,3871,1,5,1,1
38713,3871,1,5,1,1
38714,3871,1,5,1,1
38715,3871,1,5,1,1
38721,3872,3,1,1,5
38722,3872,3,1,1,5
38723,3872,3,1,1,5
38724,3872,3,1,1,5
38725,3872,3,1,1,5
38731,3873,5,5,5,1
38732,3873,5,5,5,1
38733,3873,5,5,5,1
38734,3873,5,5,5,1
38735,3873,5,5,5,1
38741,3874,3,5,1,1
38742,3874,3,5,1,1
38743,3874,3,5,1,1
38744,3874,3,5,1,1
38745,3874,3,5,1,1
38751,3875,3,1,1,1
38752,3875,3,1,1,1
38753,3875,3,1,1,1
38754,3875,3,1,1,1
38755,3875,3,1,1,1
38761,3876,5,1,1,1
38762,3876,5,1,1,1
38763,3876,5,1,1,1
38764,3876,5,1,1,1
38765,3876,5,1,1,1
38771,3877,3,1,1,5
38772,3877,3,1,1,5
38773,3877,3,1,1,5
38774,3877,3,1,1,5
38775,3877,3,1,1,5
38781,3878,3,5,1,1
38782,3878,3,5,1,1
38783,3878,3,5,1,1
38784,3878,3,5,1,1
38785,3878,3,5,1,1
38791,3879,3,5,1,1
38792,3879,3,5,1,1
38793,3879,3,5,1,1
38794,3879,3,5,1,1
38795,3879,3,5,1,1
38801,3880,1,5,1,5
38802,3880,1,5,1,5
38803,3880,1,5,1,5
38804,3880,1,5,1,5
38805,3880,1,5,1,5
38811,3881,3,1,1,1
38812,3881,3,1,1,1
38813,3881,3,1,1,1
38814,3881,3,1,1,1
38815,3881,3,1,1,1
38821,3882,1,5,5,1
38822,3882,1,5,5,1
38823,3882,1,5,5,1
38824,3882,1,5,5,1
38825,3882,1,5,5,1
38831,3883,5,5,5,1
38832,3883,5,5,5,1
38833,3883,5,5,5,1
38834,3883,5,5,5,1
38835,3883,5,5,5,1
38841,3884,3,5,5,1
38842,3884,3,5,5,1
38843,3884,3,5,5,1
38844,3884,3,5,5,1
38845,3884,3,5,5,1
38851,3885,3,5,5,1
38852,3885,3,5,5,1
38853,3885,3,5,5,1
38854,3885,3,5,5,1
38855,3885,3,5,5,1
38861,3886,5,5,5,5
38862,3886,5,5,5,5
38863,3886,5,5,5,5
38864,3886,5,5,5,5
38865,3886,5,5,5,5
38871,3887,3,5,5,1
38872,3887,3,5,5,1
38873,3887,3,5,5,1
38874,3887,3,5,5,1
38875,3887,3,5,5,1
38881,3888,5,5,5,1
38882,3888,5,5,5,1
38883,3888,5,5,5,1
38884,3888,5,5,5,1
38885,3888,5,5,5,1
38891,3889,1,1,5,1
38892,3889,1,1,5,1
38893,3889,1,1,5,1
38894,3889,1,1,5,1
38895,3889,1,1,5,1
38901,3890,3,5,1,1
38902,3890,3,5,1,1
38903,3890,3,5,1,1
38904,3890,3,5,1,1
38905,3890,3,5,1,1
38911,3891,3,5,1,1
38912,3891,3,5,1,1
38913,3891,3,5,1,1
38914,3891,3,5,1,1
38915,3891,3,5,1,1
38921,3892,3,5,1,1
38922,3892,3,5,1,1
38923,3892,3,5,1,1
38924,3892,3,5,1,1
38925,3892,3,5,1,1
38931,3893,3,5,1,1
38932,3893,3,5,1,1
38933,3893,3,5,1,1
38934,3893,3,5,1,1
38935,3893,3,5,1,1
38941,3894,1,5,1,5
38942,3894,1,5,1,5
38943,3894,1,5,1,5
38944,3894,1,5,1,5
38945,3894,1,5,1,5
38951,3895,5,5,1,1
38952,3895,5,5,1,1
38953,3895,5,5,1,1
38954,3895,5,5,1,1
38955,3895,5,5,1,1
38961,3896,3,5,1,1
38962,3896,3,5,1,1
38963,3896,3,5,1,1
38964,3896,3,5,1,1
38965,3896,3,5,1,1
38971,3897,5,5,1,1
38972,3897,5,5,1,1
38973,3897,5,5,1,1
38974,3897,5,5,1,1
38975,3897,5,5,1,1
38981,3898,5,5,5,1
38982,3898,5,5,5,1
38983,3898,5,5,5,1
38984,3898,5,5,5,1
38985,3898,5,5,5,1
38991,3899,3,5,5,1
38992,3899,3,5,5,1
38993,3899,3,5,5,1
38994,3899,3,5,5,1
38995,3899,3,5,5,1
39001,3900,5,5,1,1
39002,3900,5,5,1,1
39003,3900,5,5,1,1
39004,3900,5,5,1,1
39005,3900,5,5,1,1
39011,3901,5,5,5,5
39012,3901,5,5,5,5
39013,3901,5,5,5,5
39014,3901,5,5,5,5
39015,3901,5,5,5,5
39021,3902,5,5,5,5
39022,3902,5,5,5,5
39023,3902,5,5,5,5
39024,3902,5,5,5,5
39025,3902,5,5,5,5
39031,3903,5,5,5,1
39032,3903,5,5,5,1
39033,3903,5,5,5,1
39034,3903,5,5,5,1
39035,3903,5,5,5,1
39041,3904,3,5,5,5
39042,3904,3,5,5,1
39043,3904,3,5,5,1
39044,3904,3,5,5,1
39045,3904,3,5,5,1
39051,3905,3,5,1,1
39052,3905,3,5,1,1
39053,3905,3,5,1,1
39054,3905,3,5,1,1
39055,3905,3,5,1,1
39061,3906,5,5,5,1
39062,3906,5,5,5,1
39063,3906,5,5,5,1
39064,3906,5,5,5,1
39065,3906,5,5,5,1
39071,3907,5,5,5,5
39072,3907,5,5,5,5
39073,3907,5,5,5,5
39074,3907,5,5,5,5
39075,3907,5,5,5,5
39081,3908,3,5,5,1
39082,3908,3,5,5,1
39083,3908,3,5,5,1
39084,3908,3,5,5,1
39085,3908,3,5,5,1
39091,3909,1,5,5,1
39092,3909,1,5,5,1
39093,3909,1,5,5,1
39094,3909,1,5,5,1
39095,3909,1,5,5,1
39101,3910,3,1,1,1
39102,3910,3,1,1,1
39103,3910,3,1,1,1
39104,3910,3,1,1,1
39105,3910,3,1,1,1
39111,3911,3,5,1,1
39112,3911,3,5,1,1
39113,3911,3,5,1,1
39114,3911,3,5,1,1
39115,3911,3,5,1,1
39121,3912,5,5,1,5
39122,3912,5,5,1,5
39123,3912,5,5,1,5
39124,3912,5,5,1,5
39125,3912,5,5,1,5
39131,3913,1,5,5,1
39132,3913,1,5,5,1
39133,3913,1,5,5,1
39134,3913,1,5,5,1
39135,3913,1,5,5,1
39141,3914,3,5,5,1
39142,3914,3,5,5,1
39143,3914,3,5,5,1
39144,3914,3,5,5,1
39145,3914,3,5,5,1
39151,3915,3,5,1,1
39152,3915,3,5,1,1
39153,3915,3,5,1,1
39154,3915,3,5,1,1
39155,3915,3,5,1,1
39161,3916,1,1,1,1
39162,3916,1,1,1,1
39163,3916,1,1,1,1
39164,3916,1,1,1,1
39165,3916,1,1,1,1
39171,3917,3,5,1,1
39172,3917,3,5,1,1
39173,3917,3,5,1,1
39174,3917,3,5,1,1
39175,3917,3,5,1,1
39181,3918,1,5,1,1
39182,3918,1,5,1,1
39183,3918,1,5,1,1
39184,3918,1,5,1,1
39185,3918,1,5,1,1
39191,3919,3,5,5,5
39192,3919,3,5,5,5
39193,3919,3,5,5,5
39194,3919,3,5,5,5
39195,3919,3,5,5,5
39201,3920,1,5,1,1
39202,3920,1,5,1,1
39203,3920,1,5,1,1
39204,3920,1,5,1,1
39205,3920,1,5,1,1
39211,3921,1,5,1,1
39212,3921,1,5,1,1
39213,3921,1,5,1,1
39214,3921,1,5,1,1
39215,3921,1,5,1,1
39221,3922,5,5,1,5
39222,3922,5,5,1,5
39223,3922,5,5,1,5
39224,3922,5,5,1,5
39225,3922,5,5,1,5
39231,3923,1,5,1,1
39232,3923,1,5,1,1
39233,3923,1,5,1,1
39234,3923,1,5,1,1
39235,3923,1,5,1,1
39241,3924,3,5,5,1
39242,3924,3,5,5,1
39243,3924,3,5,5,1
39244,3924,3,5,5,1
39245,3924,3,5,5,1
39251,3925,5,5,5,5
39252,3925,5,5,5,5
39253,3925,5,5,5,5
39254,3925,5,5,5,5
39255,3925,5,5,5,5
39261,3926,3,5,5,1
39262,3926,3,5,5,1
39263,3926,3,5,5,1
39264,3926,3,5,5,1
39265,3926,3,5,5,1
39271,3927,5,5,1,5
39272,3927,5,5,1,5
39273,3927,5,5,1,5
39274,3927,5,5,1,5
39275,3927,5,5,1,5
39281,3928,1,5,1,5
39282,3928,1,5,1,5
39283,3928,1,5,1,5
39284,3928,1,5,1,5
39285,3928,1,5,1,5
39291,3929,3,1,1,1
39292,3929,3,1,1,1
39293,3929,3,1,1,1
39294,3929,3,1,1,1
39295,3929,3,1,1,1
39301,3930,1,5,1,1
39302,3930,1,5,1,1
39303,3930,1,5,1,1
39304,3930,1,5,1,1
39305,3930,1,5,1,1
39311,3931,3,5,5,1
39312,3931,3,5,5,1
39313,3931,3,5,5,1
39314,3931,3,5,5,1
39315,3931,3,5,5,1
39321,3932,5,5,5,1
39322,3932,5,5,5,1
39323,3932,5,5,5,1
39324,3932,5,5,5,1
39325,3932,5,5,5,1
39331,3933,3,5,5,1
39332,3933,3,5,5,1
39333,3933,3,5,5,1
39334,3933,3,5,5,1
39335,3933,3,5,5,1
39341,3934,3,5,5,1
39342,3934,3,5,5,1
39343,3934,3,5,5,1
39344,3934,3,5,5,1
39345,3934,3,5,5,1
39351,3935,5,5,5,5
39352,3935,5,5,5,5
39353,3935,5,5,5,5
39354,3935,5,5,5,5
39355,3935,5,5,5,5
39361,3936,1,5,5,1
39362,3936,1,5,5,1
39363,3936,1,5,5,1
39364,3936,1,5,5,1
39365,3936,1,5,5,1
39371,3937,1,5,1,1
39372,3937,1,5,1,1
39373,3937,1,5,1,1
39374,3937,1,5,1,1
39375,3937,1,5,1,1
39381,3938,1,5,1,1
39382,3938,1,5,1,1
39383,3938,1,5,1,1
39384,3938,1,5,1,1
39385,3938,1,5,1,1
39391,3939,1,5,5,1
39392,3939,1,5,5,1
39393,3939,1,5,5,1
39394,3939,1,5,5,1
39395,3939,1,5,5,1
39401,3940,5,5,5,1
39402,3940,5,5,5,1
39403,3940,5,5,5,1
39404,3940,5,5,5,1
39405,3940,5,5,5,1
39411,3941,3,1,5,1
39412,3941,3,1,5,1
39413,3941,3,1,5,1
39414,3941,3,1,5,1
39415,3941,3,1,5,1
39421,3942,3,5,1,1
39422,3942,3,5,1,1
39423,3942,3,5,1,1
39424,3942,3,5,1,1
39425,3942,3,5,1,1
39431,3943,1,1,1,1
39432,3943,1,1,1,1
39433,3943,1,1,1,1
39434,3943,1,1,1,1
39435,3943,1,1,1,1
39441,3944,1,5,1,1
39442,3944,1,5,1,1
39443,3944,1,5,1,1
39444,3944,1,5,1,1
39445,3944,1,5,1,1
39451,3945,5,5,5,5
39452,3945,5,5,5,5
39453,3945,5,5,5,5
39454,3945,5,5,5,5
39455,3945,5,5,5,5
39461,3946,3,5,1,1
39462,3946,3,5,1,1
39463,3946,3,5,1,1
39464,3946,3,5,1,1
39465,3946,3,5,1,1
39471,3947,1,5,1,1
39472,3947,1,5,1,1
39473,3947,1,5,1,1
39474,3947,1,5,1,1
39475,3947,1,5,1,1
39481,3948,3,5,5,5
39482,3948,3,5,5,5
39483,3948,3,5,5,5
39484,3948,3,5,5,5
39485,3948,3,5,5,5
39491,3949,3,5,5,5
39492,3949,3,5,5,5
39493,3949,3,5,5,5
39494,3949,3,5,5,5
39495,3949,3,5,5,5
39501,3950,1,5,5,1
39502,3950,1,5,5,1
39503,3950,1,5,5,1
39504,3950,1,5,5,1
39505,3950,1,5,5,1
39511,3951,1,5,5,1
39512,3951,1,5,5,1
39513,3951,1,5,5,1
39514,3951,1,5,5,1
39515,3951,1,5,5,1
39521,3952,5,5,1,1
39522,3952,5,5,1,1
39523,3952,5,5,1,1
39524,3952,5,5,1,1
39525,3952,5,5,1,1
39531,3953,3,5,1,1
39532,3953,3,5,1,1
39533,3953,3,5,1,1
39534,3953,3,5,1,1
39535,3953,3,5,1,1
39541,3954,5,5,1,5
39542,3954,5,5,1,5
39543,3954,5,5,1,5
39544,3954,5,5,1,5
39545,3954,5,5,1,5
39551,3955,3,5,1,1
39552,3955,3,5,1,1
39553,3955,3,5,1,1
39554,3955,3,5,1,1
39555,3955,3,5,1,1
39561,3956,3,5,5,5
39562,3956,3,5,5,5
39563,3956,3,5,5,5
39564,3956,3,5,5,5
39565,3956,3,5,5,5
39571,3957,5,5,1,1
39572,3957,5,5,1,1
39573,3957,5,5,1,1
39574,3957,5,5,1,1
39575,3957,5,5,1,1
39581,3958,5,5,1,1
39582,3958,5,5,1,1
39583,3958,5,5,1,1
39584,3958,5,5,1,1
39585,3958,5,5,1,1
39591,3959,3,5,1,1
39592,3959,3,5,1,1
39593,3959,3,5,1,1
39594,3959,3,5,1,1
39595,3959,3,5,1,1
39601,3960,3,5,1,5
39602,3960,3,5,1,5
39603,3960,3,5,1,5
39604,3960,3,5,1,5
39605,3960,3,5,1,5
39611,3961,5,5,1,5
39612,3961,5,5,1,5
39613,3961,5,5,1,5
39614,3961,5,5,1,5
39615,3961,5,5,1,5
39621,3962,3,5,5,5
39622,3962,3,5,5,5
39623,3962,3,5,5,5
39624,3962,3,5,5,5
39625,3962,3,5,5,5
39631,3963,3,5,1,1
39632,3963,3,5,1,1
39633,3963,3,5,1,1
39634,3963,3,5,1,1
39635,3963,3,5,1,1
39641,3964,3,5,5,1
39642,3964,3,5,5,1
39643,3964,3,5,5,1
39644,3964,3,5,5,1
39645,3964,3,5,5,1
39651,3965,5,5,5,1
39652,3965,5,5,5,1
39653,3965,5,5,5,1
39654,3965,5,5,5,1
39655,3965,5,5,5,1
39661,3966,3,5,5,1
39662,3966,3,5,5,1
39663,3966,3,5,5,1
39664,3966,3,5,5,1
39665,3966,3,5,5,1
39671,3967,5,5,1,1
39672,3967,5,5,1,1
39673,3967,5,5,1,1
39674,3967,5,5,1,1
39675,3967,5,5,1,1
39681,3968,5,5,5,5
39682,3968,5,5,5,5
39683,3968,5,5,5,5
39684,3968,5,5,5,5
39685,3968,5,5,5,5
39691,3969,1,5,5,1
39692,3969,1,5,5,1
39693,3969,1,5,5,1
39694,3969,1,5,5,1
39695,3969,1,5,5,1
39701,3970,3,5,1,5
39702,3970,3,5,1,5
39703,3970,3,5,1,5
39704,3970,3,5,1,5
39705,3970,3,5,1,5
39711,3971,5,5,1,5
39712,3971,5,5,1,5
39713,3971,5,5,1,5
39714,3971,5,5,1,5
39715,3971,5,5,1,5
39721,3972,5,5,1,1
39722,3972,5,5,1,1
39723,3972,5,5,1,1
39724,3972,5,5,1,1
39725,3972,5,5,1,1
39731,3973,1,5,1,1
39732,3973,1,5,1,1
39733,3973,1,5,1,1
39734,3973,1,5,1,1
39735,3973,1,5,1,1
39741,3974,5,1,5,1
39742,3974,5,1,5,1
39743,3974,5,1,5,1
39744,3974,5,1,5,1
39745,3974,5,1,5,1
39751,3975,3,5,1,1
39752,3975,3,5,1,1
39753,3975,3,5,1,1
39754,3975,3,5,1,1
39755,3975,3,5,1,1
39761,3976,3,5,1,1
39762,3976,3,5,1,1
39763,3976,3,5,1,1
39764,3976,3,5,1,1
39765,3976,3,5,1,1
39771,3977,3,5,1,5
39772,3977,3,5,1,5
39773,3977,3,5,1,5
39774,3977,3,5,1,5
39775,3977,3,5,1,5
39781,3978,5,5,5,5
39782,3978,5,5,5,5
39783,3978,5,5,5,5
39784,3978,5,5,5,5
39785,3978,5,5,5,5
39791,3979,5,5,1,1
39792,3979,5,5,1,1
39793,3979,5,5,1,1
39794,3979,5,5,1,1
39795,3979,5,5,1,1
39801,3980,5,5,5,5
39802,3980,5,5,5,5
39803,3980,5,5,5,5
39804,3980,5,5,5,5
39805,3980,5,5,5,5
39811,3981,5,5,5,5
39812,3981,5,5,5,5
39813,3981,5,5,5,5
39814,3981,5,5,5,5
39815,3981,5,5,5,5
39821,3982,3,5,1,1
39822,3982,3,5,1,1
39823,3982,3,5,1,1
39824,3982,3,5,1,1
39825,3982,3,5,1,1
39831,3983,3,5,5,5
39832,3983,3,5,5,5
39833,3983,3,5,5,5
39834,3983,3,5,5,5
39835,3983,3,5,5,5
39841,3984,1,1,1,1
39842,3984,1,1,1,1
39843,3984,1,1,1,1
39844,3984,1,1,1,1
39845,3984,1,1,1,1
39851,3985,1,5,1,1
39852,3985,1,5,1,1
39853,3985,1,5,1,1
39854,3985,1,5,1,1
39855,3985,1,5,1,1
39861,3986,3,5,5,1
39862,3986,3,5,5,1
39863,3986,3,5,5,1
39864,3986,3,5,5,1
39865,3986,3,5,5,1
39871,3987,1,1,1,1
39872,3987,1,1,1,1
39873,3987,1,1,1,1
39874,3987,1,1,1,1
39875,3987,1,1,1,1
39881,3988,3,5,1,1
39882,3988,3,5,1,1
39883,3988,3,5,1,1
39884,3988,3,5,1,1
39885,3988,3,5,1,1
39891,3989,1,1,5,1
39892,3989,1,1,5,1
39893,3989,1,1,5,1
39894,3989,1,1,5,1
39895,3989,1,1,5,1
39901,3990,1,5,1,1
39902,3990,1,5,1,1
39903,3990,1,5,1,1
39904,3990,1,5,1,1
39905,3990,1,5,1,1
39911,3991,3,5,5,1
39912,3991,3,5,5,1
39913,3991,3,5,5,1
39914,3991,3,5,5,1
39915,3991,3,5,5,1
39921,3992,5,5,5,1
39922,3992,5,5,5,1
39923,3992,5,5,5,1
39924,3992,5,5,5,1
39925,3992,5,5,5,1
39931,3993,1,5,5,1
39932,3993,1,5,5,1
39933,3993,1,5,5,1
39934,3993,1,5,5,1
39935,3993,1,5,5,1
39941,3994,3,5,5,1
39942,3994,3,5,5,1
39943,3994,3,5,5,1
39944,3994,3,5,5,1
39945,3994,3,5,5,1
39951,3995,1,1,1,5
39952,3995,1,1,1,5
39953,3995,1,1,1,5
39954,3995,1,1,1,5
39955,3995,1,1,1,5
39961,3996,5,5,1,1
39962,3996,5,5,1,1
39963,3996,5,5,1,1
39964,3996,5,5,1,1
39965,3996,5,5,1,1
39971,3997,3,5,5,1
39972,3997,3,5,5,1
39973,3997,3,5,5,1
39974,3997,3,5,5,1
39975,3997,3,5,5,1
39981,3998,3,5,1,1
39982,3998,3,5,1,1
39983,3998,3,5,1,1
39984,3998,3,5,1,1
39985,3998,3,5,1,1
40001,4000,3,1,1,1
40002,4000,3,1,1,1
40003,4000,3,1,1,1
40004,4000,3,1,1,1
40005,4000,3,1,1,1
40011,4001,3,5,1,1
40012,4001,3,5,1,1
40013,4001,3,5,1,1
40014,4001,3,5,1,1
40015,4001,3,5,1,1
40021,4002,5,5,1,1
40022,4002,5,5,1,1
40023,4002,5,5,1,1
40024,4002,5,5,1,1
40025,4002,5,5,1,1
40031,4003,5,5,5,1
40032,4003,5,5,5,1
40033,4003,5,5,5,1
40034,4003,5,5,5,1
40035,4003,5,5,5,1
40041,4004,5,5,5,1
40042,4004,5,5,5,1
40043,4004,5,5,5,1
40044,4004,5,5,5,1
40045,4004,5,5,5,1
40051,4005,5,5,1,1
40052,4005,5,5,1,1
40053,4005,5,5,1,1
40054,4005,5,5,1,1
40055,4005,5,5,1,1
40061,4006,3,5,5,1
40062,4006,3,5,5,1
40063,4006,3,5,5,1
40064,4006,3,5,5,1
40065,4006,3,5,5,1
40071,4007,1,5,1,1
40072,4007,1,5,1,1
40073,4007,1,5,1,1
40074,4007,1,5,1,1
40075,4007,1,5,1,1
40081,4008,1,5,5,5
40082,4008,1,5,5,5
40083,4008,1,5,5,5
40084,4008,1,5,5,5
40085,4008,1,5,5,5
40091,4009,5,5,1,1
40092,4009,5,5,1,1
40093,4009,5,5,1,1
40094,4009,5,5,1,1
40095,4009,5,5,1,1
40101,4010,3,1,1,5
40102,4010,3,1,1,5
40103,4010,3,1,1,5
40104,4010,3,1,1,5
40105,4010,3,1,1,5
40111,4011,3,5,1,1
40112,4011,3,5,1,1
40113,4011,3,5,1,1
40114,4011,3,5,1,1
40115,4011,3,5,1,1
40121,4012,3,5,5,1
40122,4012,3,5,5,1
40123,4012,3,5,5,1
40124,4012,3,5,5,1
40125,4012,3,5,5,1
40131,4013,1,5,5,1
40132,4013,1,5,5,1
40133,4013,1,5,5,1
40134,4013,1,5,5,1
40135,4013,1,5,5,1
40141,4014,5,5,5,1
40142,4014,5,5,5,1
40143,4014,5,5,5,1
40144,4014,5,5,5,1
40145,4014,5,5,5,1
40151,4015,3,5,1,1
40152,4015,3,5,1,1
40153,4015,3,5,1,1
40154,4015,3,5,1,1
40155,4015,3,5,1,1
40161,4016,3,5,1,1
40162,4016,3,5,1,1
40163,4016,3,5,1,1
40164,4016,3,5,1,1
40165,4016,3,5,1,1
40171,4017,5,5,1,1
40172,4017,5,5,1,1
40173,4017,5,5,1,1
40174,4017,5,5,1,1
40175,4017,5,5,1,1
40181,4018,3,5,1,1
40182,4018,3,5,1,1
40183,4018,3,5,1,1
40184,4018,3,5,1,1
40185,4018,3,5,1,1
40191,4019,1,5,5,1
40192,4019,1,5,5,1
40193,4019,1,5,5,1
40194,4019,1,5,5,1
40195,4019,1,5,5,1
40201,4020,1,5,5,1
40202,4020,1,5,5,1
40203,4020,1,5,5,1
40204,4020,1,5,5,1
40205,4020,1,5,5,1
40211,4021,3,5,1,1
40212,4021,3,5,1,1
40213,4021,3,5,1,1
40214,4021,3,5,1,1
40215,4021,3,5,1,1
40221,4022,1,5,5,5
40222,4022,1,5,5,5
40223,4022,1,5,5,5
40224,4022,1,5,5,5
40225,4022,1,5,5,5
40231,4023,5,5,1,1
40232,4023,5,5,1,1
40233,4023,5,5,1,1
40234,4023,5,5,1,1
40235,4023,5,5,1,1
40241,4024,3,5,1,1
40242,4024,3,5,1,1
40243,4024,3,5,1,1
40244,4024,3,5,1,1
40245,4024,3,5,1,1
40251,4025,5,5,5,1
40252,4025,5,5,5,1
40253,4025,5,5,5,1
40254,4025,5,5,5,1
40255,4025,5,5,5,1
40261,4026,5,5,5,1
40262,4026,5,5,5,1
40263,4026,5,5,5,1
40264,4026,5,5,5,1
40265,4026,5,5,5,1
40271,4027,3,5,1,5
40272,4027,3,5,1,5
40273,4027,3,5,1,5
40274,4027,3,5,1,5
40275,4027,3,5,1,5
40281,4028,3,5,1,1
40282,4028,3,5,1,1
40283,4028,3,5,1,1
40284,4028,3,5,1,1
40285,4028,3,5,1,1
40291,4029,3,1,5,1
40292,4029,3,1,5,1
40293,4029,3,1,5,1
40294,4029,3,1,5,1
40295,4029,3,1,5,1
40301,4030,1,1,1,1
40302,4030,1,1,1,1
40303,4030,1,1,1,1
40304,4030,1,1,1,1
40305,4030,1,1,1,1
40311,4031,3,5,1,1
40312,4031,3,5,1,1
40313,4031,3,5,1,1
40314,4031,3,5,1,1
40315,4031,3,5,1,1
40321,4032,5,5,1,5
40322,4032,5,5,1,5
40323,4032,5,5,1,5
40324,4032,5,5,1,5
40325,4032,5,5,1,5
40331,4033,3,5,1,1
40332,4033,3,5,1,1
40333,4033,3,5,1,1
40334,4033,3,5,1,1
40335,4033,3,5,1,1
40341,4034,5,5,1,1
40342,4034,5,5,1,1
40343,4034,5,5,1,1
40344,4034,5,5,1,1
40345,4034,5,5,1,1
40351,4035,3,5,5,1
40352,4035,3,5,5,1
40353,4035,3,5,5,1
40354,4035,3,5,5,1
40355,4035,3,5,5,1
40361,4036,5,5,1,5
40362,4036,5,5,1,5
40363,4036,5,5,1,5
40364,4036,5,5,1,5
40365,4036,5,5,1,5
40371,4037,1,5,5,1
40372,4037,1,5,5,1
40373,4037,1,5,5,1
40374,4037,1,5,5,1
40375,4037,1,5,5,1
40381,4038,3,5,1,1
40382,4038,3,5,1,1
40383,4038,3,5,1,1
40384,4038,3,5,1,1
40385,4038,3,5,1,1
40391,4039,5,5,1,1
40392,4039,5,5,1,1
40393,4039,5,5,1,1
40394,4039,5,5,1,1
40395,4039,5,5,1,1
40401,4040,3,5,5,5
40402,4040,3,5,5,5
40403,4040,3,5,5,5
40404,4040,3,5,5,5
40405,4040,3,5,5,5
40411,4041,5,5,1,5
40412,4041,5,5,1,5
40413,4041,5,5,1,5
40414,4041,5,5,1,5
40415,4041,5,5,1,5
40421,4042,5,5,1,1
40422,4042,5,5,1,1
40423,4042,5,5,1,1
40424,4042,5,5,1,1
40425,4042,5,5,1,1
40431,4043,3,5,5,1
40432,4043,3,5,5,1
40433,4043,3,5,5,1
40434,4043,3,5,5,1
40435,4043,3,5,5,1
40441,4044,3,5,1,5
40442,4044,3,5,1,5
40443,4044,3,5,1,5
40444,4044,3,5,1,5
40445,4044,3,5,1,5
40451,4045,3,5,5,5
40452,4045,3,5,5,5
40453,4045,3,5,5,5
40454,4045,3,5,5,5
40455,4045,3,5,5,5
40461,4046,3,5,5,1
40462,4046,3,5,5,1
40463,4046,3,5,5,1
40464,4046,3,5,5,1
40465,4046,3,5,5,1
40471,4047,3,5,5,1
40472,4047,3,5,5,1
40473,4047,3,5,5,1
40474,4047,3,5,5,1
40475,4047,3,5,5,1
40481,4048,3,5,1,1
40482,4048,3,5,1,1
40483,4048,3,5,1,1
40484,4048,3,5,1,1
40485,4048,3,5,1,1
40491,4049,5,5,1,1
40492,4049,5,5,1,1
40493,4049,5,5,1,1
40494,4049,5,5,1,1
40495,4049,5,5,1,1
40501,4050,3,5,1,5
40502,4050,3,5,1,5
40503,4050,3,5,1,5
40504,4050,3,5,1,5
40505,4050,3,5,1,5
40511,4051,3,5,1,1
40512,4051,3,5,1,1
40513,4051,3,5,1,1
40514,4051,3,5,1,1
40515,4051,3,5,1,1
40521,4052,1,5,1,1
40522,4052,1,5,1,1
40523,4052,1,5,1,1
40524,4052,1,5,1,1
40525,4052,1,5,1,1
40531,4053,5,5,5,1
40532,4053,5,5,5,1
40533,4053,5,5,5,1
40534,4053,5,5,5,1
40535,4053,5,5,5,1
40541,4054,3,5,5,1
40542,4054,3,5,5,1
40543,4054,3,5,5,1
40544,4054,3,5,5,1
40545,4054,3,5,5,1
40551,4055,5,5,5,5
40552,4055,5,5,5,5
40553,4055,5,5,5,5
40554,4055,5,5,5,5
40555,4055,5,5,5,5
40561,4056,1,1,5,1
40562,4056,1,1,5,1
40563,4056,1,1,5,1
40564,4056,1,1,5,1
40565,4056,1,1,5,1
40571,4057,3,5,5,1
40572,4057,3,5,5,1
40573,4057,3,5,5,1
40574,4057,3,5,5,1
40575,4057,3,5,5,1
40581,4058,1,5,5,5
40582,4058,1,5,5,5
40583,4058,1,5,5,5
40584,4058,1,5,5,5
40585,4058,1,5,5,5
40591,4059,1,5,1,5
40592,4059,1,5,1,5
40593,4059,1,5,1,5
40594,4059,1,5,1,5
40595,4059,1,5,1,5
40601,4060,5,5,1,1
40602,4060,5,5,1,1
40603,4060,5,5,1,1
40604,4060,5,5,1,1
40605,4060,5,5,1,1
40611,4061,3,5,5,1
40612,4061,3,5,5,1
40613,4061,3,5,5,1
40614,4061,3,5,5,1
40615,4061,3,5,5,1
40621,4062,5,5,1,1
40622,4062,5,5,1,1
40623,4062,5,5,1,1
40624,4062,5,5,1,1
40625,4062,5,5,1,1
40631,4063,5,5,5,1
40632,4063,5,5,5,1
40633,4063,5,5,5,1
40634,4063,5,5,5,1
40635,4063,5,5,5,1
40651,4065,1,1,1,5
40652,4065,1,1,1,5
40653,4065,1,1,1,5
40654,4065,1,1,1,5
40655,4065,1,1,1,5
40661,4066,1,5,5,1
40662,4066,1,5,5,1
40663,4066,1,5,5,1
40664,4066,1,5,5,1
40665,4066,1,5,5,1
40671,4067,1,1,1,1
40672,4067,1,1,1,1
40673,4067,1,1,1,1
40674,4067,1,1,1,1
40675,4067,1,1,1,1
40681,4068,3,5,1,1
